STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
FOL,D,15,STORAGE,19910518 0000,19910518 0000,677900,,AF
FOL,D,15,STORAGE,19910519 0000,19910519 0000,683062,,AF
FOL,D,15,STORAGE,19910520 0000,19910520 0000,687564,,AF
FOL,D,15,STORAGE,19910521 0000,19910521 0000,693994,,AF
FOL,D,15,STORAGE,19910522 0000,19910522 0000,699983,,AF
FOL,D,15,STORAGE,19910523 0000,19910523 0000,705987,,AF
FOL,D,15,STORAGE,19910524 0000,19910524 0000,712600,,AF
FOL,D,15,STORAGE,19910525 0000,19910525 0000,717900,,AF
FOL,D,15,STORAGE,19910526 0000,19910526 0000,722300,,AF
FOL,D,15,STORAGE,19910527 0000,19910527 0000,725816,,AF
FOL,D,15,STORAGE,19910528 0000,19910528 0000,729163,,AF
FOL,D,15,STORAGE,19910529 0000,19910529 0000,733003,,AF
FOL,D,15,STORAGE,19910530 0000,19910530 0000,738746,,AF
FOL,D,15,STORAGE,19910531 0000,19910531 0000,742600,,AF
FOL,D,15,STORAGE,19910601 0000,19910601 0000,745600,,AF
FOL,D,15,STORAGE,19910602 0000,19910602 0000,747887,,AF
FOL,D,15,STORAGE,19910603 0000,19910603 0000,750777,,AF
FOL,D,15,STORAGE,19910604 0000,19910604 0000,754574,,AF
FOL,D,15,STORAGE,19910605 0000,19910605 0000,758282,,AF
FOL,D,15,STORAGE,19910606 0000,19910606 0000,761088,,AF
FOL,D,15,STORAGE,19910607 0000,19910607 0000,764608,,AF
FOL,D,15,STORAGE,19910608 0000,19910608 0000,766700,,AF
FOL,D,15,STORAGE,19910609 0000,19910609 0000,769650,,AF
FOL,D,15,STORAGE,19910610 0000,19910610 0000,770155,,AF
FOL,D,15,STORAGE,19910611 0000,19910611 0000,770760,,AF
FOL,D,15,STORAGE,19910612 0000,19910612 0000,769247,,AF
FOL,D,15,STORAGE,19910613 0000,19910613 0000,765818,,AF
FOL,D,15,STORAGE,19910614 0000,19910614 0000,762300,,AF
FOL,D,15,STORAGE,19910615 0000,19910615 0000,759200,,AF
FOL,D,15,STORAGE,19910616 0000,19910616 0000,757079,,AF
FOL,D,15,STORAGE,19910617 0000,19910617 0000,754173,,AF
FOL,D,15,STORAGE,19910618 0000,19910618 0000,752272,,AF
FOL,D,15,STORAGE,19910619 0000,19910619 0000,751176,,AF
FOL,D,15,STORAGE,19910620 0000,19910620 0000,750478,,AF
FOL,D,15,STORAGE,19910621 0000,19910621 0000,749980,,AF
FOL,D,15,STORAGE,19910622 0000,19910622 0000,749083,,AF
FOL,D,15,STORAGE,19910623 0000,19910623 0000,745995,,AF
FOL,D,15,STORAGE,19910624 0000,19910624 0000,741915,,AF
FOL,D,15,STORAGE,19910625 0000,19910625 0000,738647,,AF
FOL,D,15,STORAGE,19910626 0000,19910626 0000,736073,,AF
FOL,D,15,STORAGE,19910627 0000,19910627 0000,734290,,AF
FOL,D,15,STORAGE,19910628 0000,19910628 0000,732313,,AF
FOL,D,15,STORAGE,19910629 0000,19910629 0000,731034,,AF
FOL,D,15,STORAGE,19910630 0000,19910630 0000,727588,,AF
FOL,D,15,STORAGE,19910701 0000,19910701 0000,725127,,AF
FOL,D,15,STORAGE,19910702 0000,19910702 0000,724143,,AF
FOL,D,15,STORAGE,19910703 0000,19910703 0000,---,,AF
FOL,D,15,STORAGE,19910704 0000,19910704 0000,723159,,AF
FOL,D,15,STORAGE,19910705 0000,19910705 0000,723159,,AF
FOL,D,15,STORAGE,19910706 0000,19910706 0000,---,,AF
FOL,D,15,STORAGE,19910707 0000,19910707 0000,719930,,AF
FOL,D,15,STORAGE,19910708 0000,19910708 0000,713376,,AF
FOL,D,15,STORAGE,19910709 0000,19910709 0000,709584,,AF
FOL,D,15,STORAGE,19910710 0000,19910710 0000,702881,,AF
FOL,D,15,STORAGE,19910711 0000,19910711 0000,697085,,AF
FOL,D,15,STORAGE,19910712 0000,19910712 0000,691595,,AF
FOL,D,15,STORAGE,19910713 0000,19910713 0000,685741,,AF
FOL,D,15,STORAGE,19910714 0000,19910714 0000,680870,,AF
FOL,D,15,STORAGE,19910715 0000,19910715 0000,677533,,AF
FOL,D,15,STORAGE,19910716 0000,19910716 0000,674105,,AF
FOL,D,15,STORAGE,19910717 0000,19910717 0000,671643,,AF
FOL,D,15,STORAGE,19910718 0000,19910718 0000,---,,AF
FOL,D,15,STORAGE,19910719 0000,19910719 0000,667287,,AF
FOL,D,15,STORAGE,19910720 0000,19910720 0000,---,,AF
FOL,D,15,STORAGE,19910721 0000,19910721 0000,659748,,AF
FOL,D,15,STORAGE,19910722 0000,19910722 0000,653276,,AF
FOL,D,15,STORAGE,19910723 0000,19910723 0000,648044,,AF
FOL,D,15,STORAGE,19910724 0000,19910724 0000,642097,,AF
FOL,D,15,STORAGE,19910725 0000,19910725 0000,636445,,AF
FOL,D,15,STORAGE,19910726 0000,19910726 0000,632761,,AF
FOL,D,15,STORAGE,19910727 0000,19910727 0000,629721,,AF
FOL,D,15,STORAGE,19910728 0000,19910728 0000,626691,,AF
FOL,D,15,STORAGE,19910729 0000,19910729 0000,621113,,AF
FOL,D,15,STORAGE,19910730 0000,19910730 0000,619192,,AF
FOL,D,15,STORAGE,19910731 0000,19910731 0000,617375,,AF
FOL,D,15,STORAGE,19910801 0000,19910801 0000,613199,,AF
FOL,D,15,STORAGE,19910802 0000,19910802 0000,608849,,AF
FOL,D,15,STORAGE,19910803 0000,19910803 0000,605064,,AF
FOL,D,15,STORAGE,19910804 0000,19910804 0000,600649,,AF
FOL,D,15,STORAGE,19910805 0000,19910805 0000,595821,,AF
FOL,D,15,STORAGE,19910806 0000,19910806 0000,591797,,AF
FOL,D,15,STORAGE,19910807 0000,19910807 0000,586740,,AF
FOL,D,15,STORAGE,19910808 0000,19910808 0000,581957,,AF
FOL,D,15,STORAGE,19910809 0000,19910809 0000,577468,,AF
FOL,D,15,STORAGE,19910810 0000,19910810 0000,572814,,AF
FOL,D,15,STORAGE,19910811 0000,19910811 0000,568275,,AF
FOL,D,15,STORAGE,19910812 0000,19910812 0000,562799,,AF
FOL,D,15,STORAGE,19910813 0000,19910813 0000,558732,,AF
FOL,D,15,STORAGE,19910814 0000,19910814 0000,556828,,AF
FOL,D,15,STORAGE,19910815 0000,19910815 0000,554855,,AF
FOL,D,15,STORAGE,19910816 0000,19910816 0000,553311,,AF
FOL,D,15,STORAGE,19910817 0000,19910817 0000,551682,,AF
FOL,D,15,STORAGE,19910818 0000,19910818 0000,549366,,AF
FOL,D,15,STORAGE,19910819 0000,19910819 0000,545616,,AF
FOL,D,15,STORAGE,19910820 0000,19910820 0000,544511,,AF
FOL,D,15,STORAGE,19910821 0000,19910821 0000,543577,,AF
FOL,D,15,STORAGE,19910822 0000,19910822 0000,541622,,AF
FOL,D,15,STORAGE,19910823 0000,19910823 0000,539499,,AF
FOL,D,15,STORAGE,19910824 0000,19910824 0000,537395,,AF
FOL,D,15,STORAGE,19910825 0000,19910825 0000,535543,,AF
