STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NML,D,15,STORAGE,19910930 0000,19910930 0000,296264,,AF
NML,D,15,STORAGE,19911001 0000,19911001 0000,295345,,AF
NML,D,15,STORAGE,19911002 0000,19911002 0000,294086,,AF
NML,D,15,STORAGE,19911003 0000,19911003 0000,292896,,AF
NML,D,15,STORAGE,19911004 0000,19911004 0000,291780,,AF
NML,D,15,STORAGE,19911005 0000,19911005 0000,290496,,AF
NML,D,15,STORAGE,19911006 0000,19911006 0000,289146,,AF
NML,D,15,STORAGE,19911007 0000,19911007 0000,288040,,AF
NML,D,15,STORAGE,19911008 0000,19911008 0000,287000,,AF
NML,D,15,STORAGE,19911009 0000,19911009 0000,285893,,AF
NML,D,15,STORAGE,19911010 0000,19911010 0000,284894,,AF
NML,D,15,STORAGE,19911011 0000,19911011 0000,284327,,AF
NML,D,15,STORAGE,19911012 0000,19911012 0000,284294,,AF
NML,D,15,STORAGE,19911013 0000,19911013 0000,284094,,AF
NML,D,15,STORAGE,19911014 0000,19911014 0000,283961,,AF
NML,D,15,STORAGE,19911015 0000,19911015 0000,283894,,AF
NML,D,15,STORAGE,19911016 0000,19911016 0000,283228,,AF
NML,D,15,STORAGE,19911017 0000,19911017 0000,283194,,AF
NML,D,15,STORAGE,19911018 0000,19911018 0000,284000,,AF
NML,D,15,STORAGE,19911019 0000,19911019 0000,285100,,AF
NML,D,15,STORAGE,19911020 0000,19911020 0000,286262,,AF
NML,D,15,STORAGE,19911021 0000,19911021 0000,287201,,AF
NML,D,15,STORAGE,19911022 0000,19911022 0000,287301,,AF
NML,D,15,STORAGE,19911023 0000,19911023 0000,287436,,AF
NML,D,15,STORAGE,19911024 0000,19911024 0000,287603,,AF
NML,D,15,STORAGE,19911025 0000,19911025 0000,288543,,AF
NML,D,15,STORAGE,19911026 0000,19911026 0000,291679,,AF
NML,D,15,STORAGE,19911027 0000,19911027 0000,292557,,AF
NML,D,15,STORAGE,19911028 0000,19911028 0000,292930,,AF
NML,D,15,STORAGE,19911029 0000,19911029 0000,292930,,AF
NML,D,15,STORAGE,19911030 0000,19911030 0000,292896,,AF
NML,D,15,STORAGE,19911031 0000,19911031 0000,293066,,AF
NML,D,15,STORAGE,19911101 0000,19911101 0000,293304,,AF
NML,D,15,STORAGE,19911102 0000,19911102 0000,293508,,AF
NML,D,15,STORAGE,19911103 0000,19911103 0000,293984,,AF
NML,D,15,STORAGE,19911104 0000,19911104 0000,293542,,AF
NML,D,15,STORAGE,19911105 0000,19911105 0000,292422,,AF
